review_id,order_id,seller_id,customer_id,review_date,rating,review_text,sentiment_label,sentiment_score
REV0000001,O0002535,S0004,C010554,2025-10-27 00:00:00,4,"PRODUCT EXCEEDED MY EXPECTATIONS, SMOOTH TRANSACTION.",positive,0.43
REV0000001,O0006865,S0011,C000083,2024-08-26 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.52
REV0000001,O0029629,S0042,C023176,2024-03-01 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.63
REV0000001,O0042222,S0059,C024054,2025-01-08 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.16
REV0000001,O0016549,S0023,C006897,2025-03-07 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.48
REV0000001,O0007326,S0011,C001460,2025-08-29 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.7
REV0000001,O0015148,S0022,C017437,2024-04-12 00:00:00,5,PACKAGING WAS SOLID AND THE ITEM WORKS PERFECTLY.,positive,0.64
REV0000001,O0019657,S0028,C012397,2024-05-03 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.56
REV0000001,O0019904,S0028,C021008,2024-09-07 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.46
REV0000001,O0011648,S0017,C021631,2024-07-20 00:00:00,4,"Five stars, no complaints at all.",positive,0.63
REV0000001,O0039490,S0055,C017519,2025-06-16 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.8
REV0000001,O0022731,S0031,C014570,2025-08-25 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.79
REV0000001,O0037856,S0053,C015006,2024-03-13 00:00:00,4,"GREAT QUALITY FOR THE PRICE, WOULD BUY FROM THIS SELLER AGAIN.",positive,0.65
REV0000001,O0006801,S0011,C017037,2024-06-24 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.79
REV0000001,O0041357,S0058,C020907,2025-01-07 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,-0.01
REV0000001,O0034567,S0049,C014234,2024-01-19 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.15
REV0000001,O0042069,S0059,C020930,2024-08-24 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.65
REV0000001,O0028481,S0039,C010870,2025-07-07 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.6
REV0000001,O0013680,S0019,C018538,2025-10-13 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.46
REV0000001,O0022749,S0031,C008849,2025-09-25 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.49
REV0000001,O0005396,S0009,C007838,2025-05-14 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.7
REV0000001,O0025176,S0034,C024716,2026-01-19 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.19
REV0000001,O0042926,S0060,C003564,2025-06-19 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.67
REV0000001,O0039011,S0054,C015057,2025-09-10 00:00:00,1,Item arrived damaged and seller was slow to respond.,negative,-0.4
REV0000001,O0006760,S0011,C021639,2024-05-17 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.68
REV0000001,O0037841,S0053,C007106,2024-01-26 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.84
REV0000001,O0009418,S0014,C001616,2025-04-18 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.17
REV0000001,O0004374,S0007,C008109,2024-11-13 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.08
REV0000001,O0008165,S0012,C021290,2025-04-29 00:00:00,5,"Five stars, no complaints at all.",positive,0.61
REV0000001,O0031431,S0044,C015691,2026-01-04 00:00:00,5,"Five stars, no complaints at all.",positive,0.46
REV0000001,O0009689,S0014,C015374,2025-12-27 00:00:00,4,"Five stars, no complaints at all.",positive,0.81
REV0000001,O0016600,S0023,C024488,2025-06-05 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.1
REV0000001,O0031038,S0044,C017186,2024-07-13 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.41
REV0000001,O0004182,S0006,C005698,2025-11-18 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.92
REV0000001,O0008314,S0012,C011725,2025-09-21 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.94
REV0000001,O0027506,S0037,C022984,2026-01-11 00:00:00,4,"Five stars, no complaints at all.",positive,0.8
REV0000001,O0007116,S0011,C021876,2025-03-29 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.97
REV0000001,O0001915,S0003,C005549,2025-10-13 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.05
REV0000001,O0030303,S0042,C016776,2025-09-05 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.79
REV0000001,O0042178,S0059,C021778,2024-12-07 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.83
REV0000001,O0002709,S0005,C002983,2024-05-09 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.65
REV0000001,O0000558,S0002,C021661,2024-03-29 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.59
REV0000001,O0025522,S0035,C002205,2025-01-10 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.91
REV0000001,O0027674,S0038,C007495,2024-07-12 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.46
REV0000001,O0026534,S0036,C013421,2025-04-19 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.66
REV0000001,O0030986,S0044,C018519,2024-06-01 00:00:00,4,FAST SHIPPING AND THE PRODUCT MATCHES THE LISTING PHOTOS.,positive,0.4
REV0000001,O0020815,S0029,C005681,2024-07-24 00:00:00,4,"Five stars, no complaints at all.",positive,0.86
REV0000001,O0042826,S0060,C014020,2025-01-06 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.89
REV0000001,O0032068,S0045,C024942,2025-04-22 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.92
REV0000001,O0030006,S0042,C021310,2024-12-14 00:00:00,4,"Five stars, no complaints at all.",positive,0.98
REV0000001,O0027786,S0038,C001628,2024-11-04 00:00:00,5,"Five stars, no complaints at all.",positive,0.57
REV0000001,O0002954,S0005,C011313,2025-01-22 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.53
REV0000001,O0030077,S0042,C023948,2025-02-18 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.2
REV0000001,O0016322,S0023,C013980,2024-10-27 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.13
REV0000001,O0009244,S0014,C017501,2024-10-21 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.75
REV0000001,O0004247,S0007,C011981,2024-03-14 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.77
REV0000001,O0022137,S0030,C002982,2025-09-12 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.67
REV0000001,O0015187,S0022,C004031,2024-05-28 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.53
REV0000001,O0019806,S0028,C020544,2024-07-15 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.86
REV0000001,O0006806,S0011,C022297,2024-07-09 00:00:00,5,PACKAGING WAS SOLID AND THE ITEM WORKS PERFECTLY.,positive,0.75
REV0000001,O0030689,S0043,C006970,2025-01-26 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.94
REV0000001,O0015258,S0022,C002377,2024-06-18 00:00:00,4,"Five stars, no complaints at all.",positive,0.54
REV0000001,O0015011,S0022,C021255,2024-02-20 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.64
REV0000001,O0000306,S0001,C019456,2025-04-03 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.57
REV0000001,O0018593,S0026,C004093,2025-06-22 00:00:00,5,"REALLY IMPRESSED, SELLER COMMUNICATED WELL THROUGHOUT.",positive,0.7
REV0000001,O0037834,S0052,C024677,2025-12-30 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.57
REV0000001,O0034051,S0048,C004199,2024-06-17 00:00:00,2,Item arrived damaged and seller was slow to respond.,negative,-0.67
REV0000001,O0001909,S0003,C004990,2025-10-19 00:00:00,4,"Five stars, no complaints at all.",positive,1.0
REV0000001,O0040552,S0057,C008586,2025-03-09 00:00:00,2,"Would not recommend, quality control seems to have slipped.",negative,-0.78
REV0000001,O0030523,S0043,C023803,2024-04-01 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.91
REV0000001,O0010067,S0015,C014525,2025-01-06 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.6
REV0000001,O0040883,S0057,C010313,2025-11-20 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.12
REV0000001,O0036911,S0052,C000692,2024-02-28 00:00:00,3,"Product is fine, packaging could have been better.",neutral,-0.02
REV0000001,O0022527,S0031,C001257,2024-11-23 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,1.0
REV0000001,O0024413,S0034,C005955,2024-01-31 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.79
REV0000001,O0032180,S0045,C011136,2025-08-10 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.15
REV0000001,O0024526,S0034,C004012,2024-04-26 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.68
REV0000001,O0025625,S0035,C001222,2025-04-28 00:00:00,1,Item arrived damaged and seller was slow to respond.,negative,-0.98
REV0000001,O0024947,S0034,C010908,2025-06-15 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.03
REV0000001,O0000744,S0002,C014140,2024-12-06 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.08
REV0000001,O0026714,S0036,C008068,2025-09-23 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.81
REV0000001,O0013796,S0019,C003471,2025-11-10 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.77
REV0000001,O0022532,S0031,C011624,2024-11-17 00:00:00,3,"Product is fine, packaging could have been better.",neutral,-0.09
REV0000001,O0015028,S0022,C002085,2024-01-23 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.64
REV0000001,O0024910,S0034,C015391,2025-04-11 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.55
REV0000001,O0025737,S0035,C023558,2025-08-10 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.96
REV0000001,O0003617,S0006,C000317,2024-10-25 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.93
REV0000001,O0018924,S0027,C004203,2024-06-26 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.93
REV0000001,O0008561,S0013,C018891,2024-07-19 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.06
REV0000001,O0001855,S0003,C009582,2025-10-01 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.04
REV0000001,O0017988,S0025,C000412,2025-07-04 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.11
REV0000001,O0014247,S0020,C018155,2025-04-29 00:00:00,5,FAST SHIPPING AND THE PRODUCT MATCHES THE LISTING PHOTOS.,positive,0.54
REV0000001,O0002230,S0004,C019878,2024-10-05 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.98
REV0000001,O0023729,S0033,C000300,2024-02-05 00:00:00,3,"ITEM IS OKAY, NOTHING SPECIAL BUT DOES THE JOB.",neutral,0.12
REV0000001,O0009422,S0014,C018604,2025-05-02 00:00:00,3,"ITEM IS OKAY, NOTHING SPECIAL BUT DOES THE JOB.",neutral,0.03
REV0000001,O0032036,S0045,C008699,2025-03-16 00:00:00,3,No Review Text,neutral,-0.01
REV0000001,O0021492,S0030,C014721,2024-03-01 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,-0.14
REV0000001,O0005634,S0010,C001498,2024-03-07 00:00:00,5,PACKAGING WAS SOLID AND THE ITEM WORKS PERFECTLY.,positive,0.43
REV0000001,O0007522,S0012,C007308,2024-02-19 00:00:00,4,"Five stars, no complaints at all.",positive,0.68
REV0000001,O0000661,S0002,C004038,2024-07-25 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.66
REV0000001,O0003831,S0006,C002277,2025-03-17 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.68
REV0000001,O0027889,S0038,C008925,2025-03-01 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.87
REV0000001,O0033009,S0046,C020129,2025-03-02 00:00:00,5,"Five stars, no complaints at all.",positive,0.43
REV0000001,O0021951,S0030,C014273,2025-04-04 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.79
REV0000001,O0033033,S0046,C009869,2025-03-17 00:00:00,3,"PRODUCT IS FINE, PACKAGING COULD HAVE BEEN BETTER.",neutral,0.19
REV0000001,O0014813,S0021,C007131,2025-05-09 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,-0.15
REV0000001,O0017402,S0024,C014623,2025-10-21 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.66
REV0000001,O0004736,S0008,C000506,2024-09-14 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.57
REV0000001,O0041184,S0058,C001817,2024-09-07 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.58
REV0000001,O0025349,S0035,C024312,2024-08-25 00:00:00,4,"Five stars, no complaints at all.",positive,0.75
REV0000001,O0018351,S0026,C017002,2024-08-14 00:00:00,2,"Poor quality, broke within a week of use.",negative,-0.5
REV0000001,O0000688,S0002,C000289,2024-09-11 00:00:00,4,"Five stars, no complaints at all.",positive,0.87
REV0000001,O0000276,S0001,C015316,2025-02-26 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.44
REV0000001,O0003138,S0005,C007877,2025-09-03 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.83
REV0000001,O0039147,S0054,C008671,2025-12-23 00:00:00,2,"Wrong item was shipped, had to request a return.",negative,-0.85
REV0000001,O0040089,S0056,C019183,2025-12-04 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.92
REV0000001,O0026093,S0036,C002901,2024-06-13 00:00:00,4,"Five stars, no complaints at all.",positive,0.9
REV0000001,O0021162,S0029,C020449,2025-05-30 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.64
REV0000001,O0033831,S0047,C022704,2025-08-13 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.68
REV0000001,O0014749,S0021,C005046,2025-01-05 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.04
REV0000001,O0018671,S0026,C024444,2025-09-18 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.91
REV0000001,O0032954,S0046,C018222,2025-01-13 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.55
REV0000001,O0042257,S0059,C022336,2025-04-22 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.67
REV0000001,O0007346,S0011,C005719,2025-08-22 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.81
REV0000001,O0021883,S0030,C003883,2025-02-04 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.59
REV0000001,O0027175,S0037,C015113,2024-12-24 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.06
REV0000001,O0003697,S0006,C005562,2024-11-07 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.5
REV0000001,O0027550,S0038,C015726,2024-02-20 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.64
REV0000001,O0036372,S0051,C004171,2024-12-07 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.95
REV0000001,O0041603,S0058,C009713,2025-08-12 00:00:00,2,"Would not recommend, quality control seems to have slipped.",negative,-0.42
REV0000001,O0036693,S0051,C002081,2025-08-29 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.61
REV0000001,O0009474,S0014,C014837,2025-07-17 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.59
REV0000001,O0027870,S0038,C011908,2025-02-11 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.75
REV0000001,O0035479,S0050,C017898,2024-07-26 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.67
REV0000001,O0035500,S0050,C021515,2024-07-25 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.77
REV0000001,O0028886,S0040,C021496,2025-01-22 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.91
REV0000001,O0032903,S0046,C015576,2024-12-15 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.58
REV0000001,O0024068,S0033,C001907,2025-01-25 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.78
REV0000001,O0009131,S0014,C008578,2024-07-26 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.77
REV0000001,O0038016,S0053,C004174,2024-10-26 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.6
REV0000001,O0035597,S0050,C009055,2024-11-27 00:00:00,4,"Five stars, no complaints at all.",positive,0.56
REV0000001,O0040162,S0057,C002683,2024-03-10 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.48
REV0000001,O0032763,S0046,C000340,2024-09-02 00:00:00,3,DECENT QUALITY BUT A BIT OVERPRICED FOR WHAT IT IS.,neutral,0.04
REV0000001,O0030604,S0043,C019949,2024-08-30 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.54
REV0000001,O0032040,S0045,C014618,2025-03-29 00:00:00,1,"Terrible packaging, product was scratched on arrival.",negative,-0.54
REV0000001,O0016894,S0023,C020830,2026-01-07 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.68
REV0000001,O0009272,S0014,C017147,2024-11-24 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.14
REV0000001,O0031526,S0045,C004845,2024-03-09 00:00:00,4,"Five stars, no complaints at all.",positive,0.91
REV0000001,O0020578,S0028,C023714,2026-01-12 00:00:00,4,"Five stars, no complaints at all.",positive,0.99
REV0000001,O0018336,S0026,C015188,2024-06-09 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,-0.03
REV0000001,O0004897,S0008,C013361,2025-04-11 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.42
REV0000001,O0033756,S0047,C009048,2025-05-18 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.68
REV0000001,O0025397,S0035,C001677,2024-10-06 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.57
REV0000001,O0035823,S0050,C009582,2025-06-28 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.12
REV0000001,O0026102,S0036,C005738,2024-07-11 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.04
REV0000001,O0007189,S0011,C015119,2025-06-15 00:00:00,5,"REALLY IMPRESSED, SELLER COMMUNICATED WELL THROUGHOUT.",positive,0.46
REV0000001,O0028344,S0039,C019757,2024-08-18 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.06
REV0000001,O0017314,S0024,C005371,2025-07-20 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.77
REV0000001,O0026122,S0036,C019100,2024-08-05 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.81
REV0000001,O0025076,S0034,C013878,2025-09-27 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.11
REV0000001,O0033030,S0046,C010766,2025-04-13 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.93
REV0000001,O0024034,S0033,C012552,2024-12-29 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.61
REV0000001,O0002168,S0004,C011744,2024-08-07 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.6
REV0000001,O0010134,S0015,C009721,2025-02-19 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.41
REV0000001,O0013808,S0019,C020536,2025-12-11 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.44
REV0000001,O0008897,S0013,C022933,2025-12-19 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.95
REV0000001,O0013230,S0019,C002748,2024-10-12 00:00:00,2,Item arrived damaged and seller was slow to respond.,negative,-0.79
REV0000001,O0018240,S0026,C011650,2024-03-21 00:00:00,3,"Product is fine, packaging could have been better.",neutral,-0.04
REV0000001,O0017916,S0025,C002818,2025-05-13 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.18
REV0000001,O0040439,S0057,C008273,2024-11-05 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.48
REV0000001,O0021552,S0030,C006339,2024-04-22 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.88
REV0000001,O0025299,S0035,C022356,2024-06-15 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.61
REV0000001,O0010594,S0016,C002151,2024-04-24 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.69
REV0000001,O0023202,S0032,C019478,2024-11-24 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.64
REV0000001,O0027541,S0038,C003859,2024-02-18 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.7
REV0000001,O0029110,S0040,C002968,2025-10-26 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.01
REV0000001,O0020257,S0028,C005732,2025-06-19 00:00:00,4,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.51
REV0000001,O0005522,S0009,C000979,2025-12-19 00:00:00,5,No Review Text,positive,0.4
REV0000001,O0003335,S0006,C015161,2024-02-10 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.86
REV0000001,O0042260,S0059,C004004,2025-04-07 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.95
REV0000001,O0041169,S0058,C013065,2024-08-19 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.49
REV0000001,O0013462,S0019,C000509,2025-04-16 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.66
REV0000001,O0019662,S0028,C009576,,5,"Five stars, no complaints at all.",positive,0.49
REV0000001,O0035884,S0050,C021497,2025-09-01 00:00:00,3,"Works as expected, would not necessarily buy again.",neutral,0.05
REV0000001,O0024578,S0034,C005910,2024-06-16 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.14
REV0000001,O0010884,S0016,C012359,2024-12-06 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.69
REV0000001,O0032183,S0045,C001329,2025-08-10 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.02
REV0000001,O0019088,S0027,C019902,,3,"Average experience, took a bit longer than expected to arrive.",neutral,-0.07
REV0000001,O0006884,S0011,C016588,2024-10-11 00:00:00,4,"Five stars, no complaints at all.",positive,0.83
REV0000001,O0021142,S0029,C009104,2025-04-28 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.69
REV0000001,O0031308,S0044,C014976,2025-08-21 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.7
REV0000001,O0001340,S0003,C000891,2024-08-21 00:00:00,2,"Not at all like the description, very disappointed.",negative,-0.51
REV0000001,O0022727,S0031,C005679,2025-08-28 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.71
REV0000001,O0006644,S0011,C001076,2024-03-14 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.64
REV0000001,O0042780,S0060,C001109,2024-11-17 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.64
REV0000001,O0035694,S0050,C015558,2025-02-20 00:00:00,2,Seller did not respond to my messages about a missing part.,negative,-0.78
REV0000001,O0008894,S0013,C009416,2025-12-15 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.54
REV0000001,O0025426,S0035,C024258,2024-11-08 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.52
REV0000001,O0018525,S0026,C019558,2025-04-01 00:00:00,5,"Great quality for the price, would buy from this seller again.",positive,0.84
REV0000001,O0036652,S0051,C018884,2025-08-14 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.48
REV0000001,O0019707,S0028,C008357,2024-05-27 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.43
REV0000001,O0010698,S0016,C001164,2024-06-23 00:00:00,4,Packaging was solid and the item works perfectly.,positive,0.86
REV0000001,O0027016,S0037,C014343,2024-06-12 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.64
REV0000001,O0021227,S0029,C000682,2025-07-05 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.66
REV0000001,O0005518,S0009,C006993,2025-11-03 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.87
REV0000001,O0028472,S0039,C000606,2025-06-12 00:00:00,1,"Would not recommend, quality control seems to have slipped.",negative,-0.69
REV0000001,O0040085,S0056,C000167,2025-11-02 00:00:00,5,Fast shipping and the product matches the listing photos.,positive,0.66
REV0000001,O0002201,S0004,C003642,2024-09-09 00:00:00,5,"Product exceeded my expectations, smooth transaction.",positive,0.67
REV0000001,O0007893,S0012,C013747,2024-09-23 00:00:00,3,"Item is okay, nothing special but does the job.",neutral,0.15
REV0000001,O0000295,S0001,C010730,2025-03-22 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.98
REV0000001,O0004581,S0008,C001512,2024-02-09 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.83
REV0000001,O0035864,S0050,C018711,2025-07-19 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,-0.01
REV0000001,O0010077,S0015,C003140,2024-12-11 00:00:00,4,Fast shipping and the product matches the listing photos.,positive,0.54
REV0000001,O0018484,S0026,C010599,2025-01-24 00:00:00,4,"Great quality for the price, would buy from this seller again.",positive,0.79
REV0000001,O0031802,S0045,C013186,2024-10-14 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.2
REV0000001,O0025498,S0035,C010221,2024-11-17 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.96
REV0000001,O0020673,S0029,C004340,2024-02-29 00:00:00,3,Decent quality but a bit overpriced for what it is.,neutral,0.05
REV0000001,O0002794,S0005,C015499,2024-09-02 00:00:00,4,"Product exceeded my expectations, smooth transaction.",positive,0.76
REV0000001,O0007172,S0011,C018816,2025-04-19 00:00:00,5,Packaging was solid and the item works perfectly.,positive,0.81
REV0000001,O0041649,S0058,C001290,2025-08-14 00:00:00,2,"Would not recommend, quality control seems to have slipped.",negative,-0.61
REV0000001,O0003349,S0006,C000333,2024-03-22 00:00:00,3,"Product is fine, packaging could have been better.",neutral,0.04
REV0000001,O0008957,S0014,C009963,2024-03-22 00:00:00,2,"Not at all like the description, very disappointed.",negative,-0.59
REV0000001,O0034917,S0049,C015680,2025-01-14 00:00:00,3,"Average experience, took a bit longer than expected to arrive.",neutral,0.1
REV0000001,O0014173,S0020,C008207,2025-01-11 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.56
REV0000001,O0008796,S0013,C010909,2025-09-02 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.71
REV0000001,O0026557,S0036,C023626,2025-06-02 00:00:00,5,"Exactly as described, arrived quickly. Very happy with this purchase.",positive,0.41
REV0000001,O0015428,S0022,C020141,2024-11-21 00:00:00,5,"Really impressed, seller communicated well throughout.",positive,0.54
REV0000001,O0017595,S0025,C019881,2024-06-10 00:00:00,1,"Poor quality, broke within a week of use.",negative,-0.97
REV0000001,O0032394,S0045,C007562,2025-11-28 00:00:00,4,"Really impressed, seller communicated well throughout.",positive,0.86
